# Loan dataset based on the Kaggle Home Equity dataset,,,,,,,,,,
# Available at: https://www.kaggle.com/ajay1735/hmeq-data,,,,,,,,,,
#,,,,,,,,,,
# Context,,,,,,,,,,
# =======,,,,,,,,,,
# The consumer credit department of a bank wants to automate the decisionmaking,,,,,,,,,,
# process for approval of home equity lines of credit. To do this,they will,,,,,,,,,
# follow the recommendations of the Equal Credit Opportunity Act to create an,,,,,,,,,,
# empirically derived and statistically sound credit scoring model. The model,,,,,,,,,,
# will be based on data collected from recent applicants granted credit through,,,,,,,,,,
# the current process of loan underwriting. The model will be built from,,,,,,,,,,
# predictive modeling tools,but the created model must be sufficiently,,,,,,,,,
# interpretable to provide a reason for any adverse actions (rejections).,,,,,,,,,,
#,,,,,,,,,,
# Content,,,,,,,,,,
# =======,,,,,,,,,,
# The Home Equity dataset (HMEQ) contains baseline and loan performance,,,,,,,,,,
# information for 5,960 recent home equity loans. The target (BAD) is a binary,,,,,,,,,
# variable indicating whether an applicant eventually defaulted or was,,,,,,,,,,
# seriously delinquent. This adverse outcome occurred in 1,189 cases (20%). For,,,,,,,,,
# each applicant,12 input variables were recorded.,,,,,,,,,
#,,,,,,,,,,
# Attributes,,,,,,,,,,
# ==========,,,,,,,,,,
# Name    Description,,,,,,,,,,
# TARGET  Label: 1 = client defaulted on loan - 0 = loan repaid,,,,,,,,,,
# LOAN    Amount of the loan request,,,,,,,,,,
# MORTDUE Amount due on existing mortgage,,,,,,,,,,
# VALUE   Value of current property,,,,,,,,,,
# YOJ     Years at present job,,,,,,,,,,
# DEROG   Number of major derogatory reports,,,,,,,,,,
# DELINQ  Number of delinquent credit lines,,,,,,,,,,
# CLAGE   Age of oldest trade line in months,,,,,,,,,,
# NINQ    Number of recent credit lines,,,,,,,,,,
# CLNO    Number of credit lines,,,,,,,,,,
# DEBTINC Debt-to-income ratio,,,,,,,,,,
#,,,,,,,,,,
TARGET,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,30700,14834.0,64870.0,1.0,0.0,0.0,9.970.436.211.799.990,1.0,5.0,36.692.324.058.000.000
0,14400,111914.0,142105.0,3.0,0.0,0.0,28.451.696.603,1.0,46.0,32.911.384.663
0,22000,61251.0,91744.0,0.0,0.0,0.0,14.548.915.532,0.0,21.0,34.347.908.749
0,23600,94908.0,101678.0,1.0,1.0,0.0,12.570.170.443,0.0,19.0,33.224.319.129
0,20400,44746.0,63433.0,5.0,0.0,0.0,17.632.849.657,2.0,26.0,36.676.878.306
0,19000,52157.0,157459.0,19.0,0.0,0.0,24.872.353.316,0.0,28.0,2.192.019.846
0,79100,23553.0,103807.0,25.0,0.0,1.0,14.219.345.794,0.0,13.0,31.469.937.398.000.000
0,40900,64674.0,111877.0,15.0,0.0,0.0,20.173.637.289,0.0,21.0,40.456.009.873
0,22000,48041.0,88433.0,12.0,0.0,0.0,9.633.643.462.299.990,0.0,10.0,52.266.736.193
0,11000,60123.0,74887.0,3.0,0.0,1.0,24.224.976.115,2.0,16.0,37.680.169.764
0,5300,66987.0,65111.0,4.0,1.0,0.0,17.532.870.382,1.0,22.0,40.442.570.389.000.000
0,26400,196412.0,250164.0,9.0,0.0,0.0,9.727.834.927.100.000,1.0,26.0,42.334.245.998
0,13800,78645.0,130104.0,16.0,0.0,0.0,29.572.131.731,0.0,19.0,29.966.602.425
0,14300,70322.0,88626.0,3.0,0.0,0.0,24.483.986.415,2.0,26.0,32.647.541.118
0,18300,67550.0,95440.0,3.0,0.0,0.0,15.415.011.358,0.0,25.0,22.854.999.265
0,27200,101680.0,134864.0,10.0,0.0,1.0,15.059.619.803,0.0,29.0,40.880.494.666
0,7200,98691.0,115750.0,22.0,0.0,0.0,11.800.014.232,0.0,11.0,3.772.035.861
0,16400,47428.0,76483.0,4.0,0.0,0.0,23.231.554.471,3.0,31.0,33.106.835.776
0,49300,40724.0,102546.0,6.0,0.0,0.0,21.144.931.383,1.0,36.0,39.037.679.093
0,19200,68902.0,98737.0,1.0,0.0,0.0,16.681.657.408,4.0,19.0,33.035.075.976
0,23500,55731.0,89079.0,4.0,0.0,0.0,27.367.437.989,1.0,25.0,33.509.409.038
0,30500,108736.0,147531.0,13.0,0.0,0.0,22.861.035.912,1.0,40.0,4.312.276.156
0,8200,66254.0,74994.0,7.0,0.0,0.0,60.384.862.516.999.900,1.0,24.0,3.972.610.514
0,24000,239568.0,266430.0,7.0,0.0,0.0,24.373.241.747,3.0,50.0,35.871.958.946
0,33500,49292.0,104421.0,1.0,0.0,0.0,16.183.323.555,1.0,25.0,36.896.099.455
0,14700,35164.0,68061.0,5.0,0.0,0.0,24.567.057.762,1.0,16.0,23.112.289.816
0,23000,58696.0,102176.0,18.0,0.0,0.0,62.909.576.631,0.0,23.0,22.825.607.116
0,14700,30210.0,42751.0,17.0,0.0,0.0,8.664.182.332.600.000,0.0,17.0,23.397.362.241
0,8400,82597.0,83858.0,25.0,0.0,0.0,35.056.813.617,1.0,47.0,2.891.075.714
0,24700,149235.0,178454.0,5.0,0.0,0.0,32.413.778.352,0.0,34.0,38.709.991.448.000.000
0,13700,46611.0,65031.0,2.0,0.0,0.0,17.944.333.226,0.0,13.0,37.705.159.171
0,19200,96401.0,115545.0,7.0,0.0,0.0,12.871.451.378,1.0,20.0,22.187.289.994
0,26900,72848.0,101736.0,10.0,0.0,0.0,1.314.096.343,0.0,21.0,36.369.027.462
0,23200,40905.0,81651.0,6.0,0.0,0.0,27.400.207.957,0.0,19.0,40.109.442.513.000.000
0,21600,41105.0,65411.0,25.0,0.0,0.0,30.323.405.271,3.0,32.0,35.247.327.711
0,14100,36309.0,53321.0,8.0,0.0,0.0,11.020.635.054,1.0,10.0,19.187.914.011
0,24700,23231.0,54024.0,24.0,0.0,0.0,11.815.409.152,0.0,11.0,23.265.224.918
0,8800,51740.0,60852.0,23.0,0.0,0.0,27.758.958.861,3.0,29.0,39.885.483.805.999.900
0,9100,53764.0,56429.0,9.0,0.0,0.0,92.078.978.775,3.0,33.0,4.058.208.394
0,16100,107758.0,124610.0,0.0,0.0,0.0,12.917.889.813,0.0,29.0,342.115.674
0,3000,104570.0,121729.0,2.0,0.0,0.0,85.884.371.895,0.0,14.0,32.059.783.267
0,7700,20887.0,26958.0,0.0,0.0,0.0,17.460.749.903,10.0,6.0,30.233.504.741.999.900
0,19200,24430.0,128837.0,9.0,0.0,0.0,35.579.841.245,1.0,10.0,41.147.749.222
0,19900,170947.0,222227.0,13.0,0.0,0.0,2.200.164.639,1.0,31.0,42.235.796.358
0,43200,367917.0,466755.0,3.0,0.0,0.0,31.230.633.923,4.0,15.0,4.262.357.404
0,14000,83645.0,101615.0,5.0,0.0,0.0,11.633.768.431,0.0,26.0,28.296.734.839.000.000
0,16900,131002.0,166859.0,4.0,0.0,0.0,13.585.642.316,0.0,20.0,28.151.885.281
0,23700,76196.0,100929.0,17.0,0.0,0.0,18.073.115.396,1.0,13.0,41.526.026.449
0,24700,53925.0,83056.0,4.0,0.0,0.0,25.118.839.280.000.000,2.0,25.0,34.889.241.727
0,12100,83557.0,98881.0,6.0,0.0,0.0,10.222.570.446,1.0,26.0,25.782.787.088.000.000
0,8100,50373.0,65865.0,5.0,0.0,0.0,9.959.816.994.799.990,2.0,11.0,38.910.150.834
0,14300,67018.0,81805.0,1.0,0.0,0.0,25.359.245.092,3.0,25.0,30.686.218.745.999.900
0,18400,65519.0,89276.0,0.0,1.0,2.0,12.309.855.199,2.0,26.0,36.354.203.237
0,16400,119879.0,128546.0,16.0,0.0,0.0,18.299.738.116,0.0,17.0,40.850.886.838
0,12300,50441.0,56656.0,1.0,0.0,0.0,18.645.101.665,0.0,21.0,35.452.607.420.999.900
0,87000,48980.0,89764.0,14.0,0.0,0.0,20.904.311.656,0.0,16.0,36.088.037.065
0,42200,21393.0,68111.0,19.0,0.0,0.0,20.852.292.444,0.0,30.0,3.975.171.656
0,70500,196690.0,288512.0,9.0,0.0,0.0,22.702.713.568,2.0,24.0,29.582.300.921.999.900
0,24400,65233.0,96473.0,15.0,0.0,0.0,80.098.690.968,1.0,17.0,35.442.946.765
0,9000,50513.0,61190.0,5.0,0.0,0.0,75.388.551.244,1.0,11.0,30.498.005.118.000.000
0,21200,85092.0,139345.0,9.0,0.0,1.0,8.764.505.947,3.0,14.0,4.213.884.767
0,8900,58503.0,74706.0,6.0,0.0,0.0,24.393.599.625,1.0,16.0,36.793.237.169
0,13400,102700.0,121216.0,3.0,0.0,0.0,12.456.401.792,1.0,25.0,3.495.327.869
0,8600,57727.0,70828.0,5.0,0.0,0.0,87.845.310.974,3.0,19.0,4.175.352.499
0,6700,58741.0,68225.0,9.0,0.0,3.0,17.357.441.630.000.000,1.0,31.0,23.587.013.228.000.000
0,7500,67778.0,83368.0,15.0,0.0,0.0,22.729.208.976,0.0,17.0,24.091.770.363.000.000
0,12200,199232.0,229929.0,11.0,0.0,0.0,22.343.811.683,0.0,21.0,31.370.272.297
0,10200,46140.0,56206.0,8.0,1.0,0.0,11.578.062.817,1.0,25.0,22.313.705.146.999.900
0,5500,93051.0,115374.0,6.0,0.0,0.0,18.702.051.879,1.0,27.0,27.646.748.505
0,19300,76807.0,103026.0,13.0,0.0,0.0,16.924.875.269,0.0,27.0,34.876.358.722
0,37900,201996.0,272874.0,3.0,0.0,0.0,24.982.659.249.999.900,0.0,32.0,31.427.582.447
0,11300,129489.0,195105.0,0.0,0.0,1.0,35.631.348.584,0.0,16.0,41.634.017.956
0,27200,145725.0,179197.0,1.0,0.0,0.0,18.337.628.836,0.0,34.0,40.287.479.925
0,13800,67762.0,80748.0,8.0,0.0,0.0,13.594.862.249,0.0,35.0,27.194.107.011.999.900
0,17000,45671.0,64516.0,27.0,0.0,0.0,24.617.972.137,0.0,13.0,25.701.205.603.000.000
0,3200,74864.0,87266.0,7.0,0.0,0.0,25.063.126.922,0.0,12.0,42.909.997.351
0,14900,89872.0,118027.0,0.0,1.0,1.0,15.544.545.292,1.0,34.0,33.135.696.766
0,10100,49683.0,55728.0,0.0,0.0,0.0,91.095.794.879,0.0,20.0,37.133.107.539
0,28200,44321.0,63050.0,19.0,0.0,0.0,18.224.730.572,2.0,22.0,32.477.167.031
0,17500,61524.0,87188.0,3.0,0.0,0.0,11.580.866.085,1.0,13.0,25.401.570.002
0,21300,63263.0,94180.0,1.0,0.0,0.0,13.834.845.525,1.0,22.0,35.549.295.097
0,20900,152994.0,117934.0,4.0,0.0,0.0,9.850.936.023,3.0,34.0,32.313.187.157
0,6400,28041.0,33438.0,1.0,1.0,0.0,1.042.564.285,10.0,6.0,29.753.700.283
0,21000,106011.0,173778.0,7.0,0.0,0.0,22.376.961.057,3.0,24.0,40.564.750.356
0,5100,72891.0,80691.0,1.0,1.0,0.0,27.388.170.516,0.0,6.0,39.852.146.515
0,18700,93210.0,109980.0,7.0,0.0,0.0,14.548.592.651,2.0,20.0,22.496.235.519.000.000
0,14100,59402.0,91057.0,8.0,0.0,0.0,19.463.461.729,0.0,20.0,22.023.264.648
0,33000,232113.0,46286.0,3.0,0.0,1.0,2.143.529.578,2.0,50.0,42.512.000.016
0,16000,52546.0,63837.0,7.0,0.0,1.0,12.219.632.494,2.0,49.0,30.143.261.328
0,29000,32109.0,49912.0,34.0,0.0,0.0,27.856.500.343,1.0,23.0,39.796.560.762
0,26500,240782.0,267675.0,6.0,0.0,0.0,22.930.702.576,1.0,50.0,37.740.918.996
0,14300,31607.0,70118.0,6.0,0.0,0.0,25.571.956.727,0.0,15.0,23.062.913.801.999.900
0,15000,73187.0,111623.0,4.0,0.0,0.0,98.139.893.685,2.0,14.0,36.237.233.671
0,23500,65587.0,87101.0,3.0,0.0,0.0,83.238.000.041,2.0,30.0,32.031.678.369
0,16700,59207.0,83146.0,2.0,0.0,0.0,30.949.638.798,3.0,15.0,4.348.806.641
0,24200,91491.0,141827.0,21.0,1.0,0.0,16.317.437.719,0.0,25.0,42.060.981.767
0,13000,26863.0,44218.0,10.0,0.0,0.0,9.299.959.341,2.0,11.0,29.112.936.155
0,27300,55973.0,93503.0,22.0,0.0,1.0,16.774.173.154,0.0,19.0,26.210.175.973.000.000
0,6700,66587.0,70710.0,9.0,1.0,0.0,43.923.382.631,1.0,24.0,39.738.576.265
0,19800,73557.0,95770.0,0.0,0.0,0.0,70.029.159.184,0.0,17.0,25.596.617.373
0,11200,153103.0,181849.0,6.0,0.0,0.0,186.249.507,0.0,55.0,33.995.565.356
0,12900,83886.0,100782.0,5.0,0.0,0.0,11.507.618.603,1.0,27.0,27.979.706.434
0,30300,54352.0,79302.0,0.0,0.0,0.0,15.220.277.687,3.0,19.0,4.162.936.282
0,32100,127901.0,176592.0,12.0,0.0,0.0,1.866.022.388,2.0,27.0,40.959.377.081.999.900
0,32900,49709.0,101222.0,2.0,0.0,0.0,18.190.982.454,2.0,24.0,35.045.596.255.999.900
0,13000,61865.0,72045.0,0.0,0.0,0.0,17.269.668.464,2.0,34.0,42.565.582.285
0,15700,74587.0,93180.0,19.0,0.0,0.0,26.315.916.331,10.0,24.0,35.404.414.526
0,12800,56516.0,78392.0,0.0,0.0,1.0,19.572.332.191,0.0,13.0,27.337.441.385
0,26200,105096.0,136580.0,9.0,2.0,0.0,18.135.859.173,4.0,17.0,39.187.361.612
0,28500,43413.0,73248.0,13.0,0.0,0.0,10.256.701.711,6.0,16.0,35.671.505.075
0,21700,56822.0,78399.0,10.0,1.0,0.0,70.691.072.722,3.0,28.0,36.610.540.064
0,13500,67180.0,85634.0,5.0,0.0,0.0,14.735.531.256,0.0,35.0,28.522.553.371
0,9000,41153.0,51841.0,10.0,0.0,0.0,21.028.268.954,0.0,23.0,32.424.293.055.999.900
0,14400,100487.0,118911.0,11.0,0.0,0.0,17.934.102.702,0.0,27.0,35.852.863.711
0,32600,233216.0,38583.0,4.0,0.0,1.0,22.614.698.877,2.0,49.0,40.222.182.864.000.000
0,13700,12577.0,41075.0,7.0,0.0,0.0,13.354.201.413,0.0,10.0,22.964.772.727
0,13900,62968.0,84947.0,13.0,0.0,0.0,23.977.323.213,3.0,37.0,42.236.189.141
0,14800,100255.0,116160.0,10.0,0.0,0.0,18.477.721.416,0.0,26.0,34.483.990.385
0,7400,48924.0,86612.0,4.0,0.0,0.0,20.776.841.442,4.0,30.0,29.937.917.829
0,13300,79512.0,92224.0,9.0,0.0,0.0,15.920.708.757,4.0,22.0,3.894.860.467
0,6300,69357.0,73726.0,3.0,2.0,0.0,16.328.393.319,1.0,22.0,42.407.814.245
0,22900,70497.0,103855.0,13.0,0.0,0.0,14.998.961.042,0.0,27.0,3.376.898.573
0,13700,32942.0,40143.0,8.0,0.0,0.0,65.000.742.252,2.0,12.0,30.268.368.849
0,15700,35873.0,52800.0,10.0,0.0,0.0,12.823.591.372,0.0,10.0,20.950.252.082.000.000
0,19200,31307.0,60202.0,18.0,0.0,0.0,1.705.812.991,1.0,20.0,35.600.544.953
0,23800,188250.0,233800.0,2.0,0.0,0.0,30.757.275.263,1.0,27.0,36.690.724.403.000.000
0,17200,33073.0,85654.0,7.0,0.0,0.0,16.339.478.871,1.0,20.0,28.274.888.868
0,21400,143151.0,185014.0,7.0,0.0,0.0,31.498.428.693,0.0,17.0,4.310.300.163
0,28700,131767.0,214558.0,10.0,0.0,0.0,23.879.489.103,2.0,27.0,20.523.272.269
0,16500,47636.0,59586.0,16.0,0.0,0.0,28.406.554.203,0.0,21.0,29.969.006.333.000.000
0,29500,50079.0,80222.0,1.0,0.0,0.0,14.799.011.817,2.0,19.0,38.139.021.997
0,19800,51454.0,68073.0,1.0,0.0,0.0,13.097.479.082,0.0,17.0,32.304.944.123
0,11600,57436.0,72460.0,11.0,0.0,0.0,25.512.603.024,0.0,27.0,28.945.531.785
0,11000,54641.0,65705.0,5.0,0.0,0.0,32.319.292.763,0.0,10.0,33.299.628.394
0,20500,76620.0,185666.0,8.0,0.0,0.0,36.064.005.406,1.0,16.0,33.754.318.614
0,12300,152274.0,177940.0,4.0,0.0,0.0,19.687.675.772,0.0,56.0,33.722.769.149
0,13900,71425.0,81012.0,2.0,0.0,0.0,24.294.051.409,2.0,26.0,32.175.036.059
0,17200,39316.0,66978.0,4.0,0.0,0.0,99.985.975.956,1.0,10.0,26.437.084.055
0,15400,103934.0,113696.0,4.0,0.0,0.0,2.655.863.519,1.0,34.0,26.750.403.963.000.000
0,24900,46116.0,77519.0,9.0,0.0,0.0,12.008.355.192,1.0,19.0,42.929.509.267
0,13500,92989.0,111120.0,13.0,0.0,0.0,20.946.059.432,3.0,15.0,39.521.844.526
0,11900,41009.0,68211.0,23.0,0.0,0.0,23.492.961.744,0.0,28.0,28.391.039.297
0,14700,35832.0,66260.0,7.0,0.0,0.0,27.779.408.675,0.0,16.0,23.705.359.284
0,28600,39009.0,75893.0,12.0,1.0,0.0,8.562.551.998.800.000,6.0,15.0,33.975.814.412
0,33500,240157.0,42013.0,3.0,0.0,2.0,20.161.229.884,2.0,50.0,41.644.794.258.000.000
0,26200,141109.0,245422.0,28.0,0.0,0.0,34.378.712.232,1.0,18.0,38.113.555.937
0,10600,46972.0,80147.0,12.0,3.0,0.0,24.423.353.012,2.0,29.0,32.656.531.297
0,30100,78124.0,116280.0,10.0,0.0,0.0,73.753.383.522,1.0,35.0,26.406.331.958.000.000
0,17000,25638.0,128433.0,10.0,0.0,0.0,3.676.645.206,0.0,9.0,39.106.896.383
0,13300,86360.0,116111.0,8.0,0.0,0.0,23.229.213.861,0.0,24.0,32.012.701.356
0,9300,106449.0,120066.0,18.0,0.0,1.0,18.991.991.824,1.0,15.0,37.086.455.086
0,9800,47126.0,57365.0,0.0,0.0,1.0,9.114.121.871.200.000,0.0,19.0,38.657.640.295
0,8400,43589.0,49950.0,9.0,0.0,0.0,20.270.454.037,0.0,23.0,33.592.318.942
0,5700,26927.0,35461.0,0.0,1.0,0.0,21.799.352.154,10.0,6.0,29.439.664.242
0,11400,43530.0,56600.0,21.0,0.0,0.0,11.498.297.904,0.0,23.0,39.481.662.901
0,24000,17575.0,50375.0,23.0,0.0,0.0,13.576.405.083,0.0,11.0,22.981.005.100.999.900
0,22000,81668.0,123978.0,8.0,0.0,0.0,28.514.175.022,1.0,16.0,37.417.108.014
0,21700,59947.0,94103.0,0.0,0.0,0.0,15.455.254.739,1.0,21.0,34.771.708.595.999.900
0,21200,70400.0,96999.0,14.0,0.0,0.0,13.526.453.705,0.0,13.0,38.823.169.631
0,28200,61038.0,87534.0,8.0,0.0,0.0,13.748.781.925,3.0,30.0,39.360.018.601
0,31800,125864.0,175163.0,12.0,0.0,0.0,17.420.934.404,2.0,28.0,40.584.811.501
0,11100,80922.0,95105.0,3.0,0.0,0.0,90.881.292.261,2.0,31.0,38.120.810.575
0,8600,124810.0,176581.0,8.0,0.0,0.0,21.330.288.482,1.0,19.0,32.876.458.514
0,31300,188655.0,298090.0,28.0,0.0,0.0,15.308.685.459.999.900,0.0,22.0,40.296.770.712
0,13700,84996.0,112522.0,9.0,0.0,1.0,17.195.341.056,0.0,28.0,32.843.504.905
0,14700,65660.0,81937.0,2.0,0.0,0.0,10.665.751.886,1.0,19.0,25.197.806.875
0,27600,74964.0,118507.0,5.0,0.0,0.0,9.171.124.620.399.990,1.0,32.0,39.146.755.766
0,17700,60260.0,90196.0,11.0,0.0,1.0,17.785.484.553,0.0,14.0,2.960.717.111
0,8600,22960.0,80874.0,20.0,0.0,0.0,23.870.268.339,0.0,11.0,25.887.319.896.999.900
0,28300,126942.0,166797.0,0.0,0.0,0.0,24.472.228.465,1.0,23.0,33.394.853.996
0,21200,130373.0,204384.0,13.0,0.0,0.0,19.704.446.062,0.0,21.0,35.204.434.527
0,27700,35132.0,71456.0,13.0,0.0,0.0,84.874.967.196,5.0,16.0,35.650.730.315
0,13800,85969.0,101664.0,0.0,0.0,0.0,6.858.368.973.600.000,0.0,19.0,36.839.422.636
0,19300,50554.0,76140.0,9.0,2.0,0.0,78.276.625.282,3.0,27.0,36.026.904.369
0,16500,36206.0,53040.0,9.0,0.0,0.0,11.830.137.184,0.0,9.0,17.747.783.550.999.900
0,9300,75425.0,109040.0,2.0,0.0,0.0,2.359.462.106,0.0,38.0,17.875.259.065
0,14900,82930.0,103352.0,6.0,0.0,0.0,10.567.597.798,0.0,27.0,27.473.814.726.999.900
0,27400,195497.0,246354.0,8.0,0.0,0.0,89.264.427.411,1.0,25.0,39.664.822.994
0,30300,18306.0,66747.0,1.0,0.0,0.0,95.181.437.553,1.0,6.0,37.582.898.412
0,22400,18371.0,38311.0,1.0,0.0,0.0,37.235.000.479,2.0,3.0,29.476.003.401
0,7500,60192.0,76475.0,8.0,0.0,0.0,60.503.625.209,2.0,24.0,39.280.512.379
0,13700,53094.0,79069.0,2.0,0.0,2.0,15.581.528.651,0.0,13.0,29.556.366.385
0,22800,62754.0,101781.0,19.0,0.0,0.0,62.898.194.793,0.0,24.0,20.200.302.232.000.000
0,10400,45710.0,55299.0,0.0,0.0,0.0,16.637.415.023,0.0,20.0,34.536.411.741
0,21600,59219.0,98111.0,18.0,0.0,0.0,62.677.139.277,1.0,23.0,21.241.684.226
0,20800,56364.0,115760.0,16.0,0.0,0.0,26.181.405.582,0.0,19.0,24.797.958.173
0,7500,11358.0,36892.0,5.0,0.0,0.0,2.869.228.238,0.0,11.0,2.306.292.573
0,14100,49927.0,67761.0,26.0,0.0,0.0,27.654.991.315,1.0,16.0,36.599.391.114
0,16200,95465.0,114758.0,7.0,0.0,0.0,29.846.443.532,2.0,19.0,32.622.560.102
0,9400,51505.0,84178.0,19.0,0.0,0.0,20.269.796.289,0.0,16.0,35.530.613.427
0,13600,87294.0,115183.0,11.0,0.0,2.0,18.533.850.577,0.0,28.0,35.549.808.739
0,13100,70368.0,87407.0,2.0,0.0,0.0,23.299.471.273,3.0,26.0,2.966.798.564
0,29000,152065.0,192445.0,2.0,0.0,0.0,16.694.856.833,0.0,16.0,41.563.839.245
0,18700,45365.0,71853.0,7.0,0.0,0.0,9.845.648.443.600.000,3.0,15.0,41.388.747.587
0,31400,12617.0,36082.0,30.0,0.0,0.0,2.054.598.874,0.0,15.0,41.979.000.667
0,12200,45095.0,64736.0,9.0,0.0,0.0,24.967.377.106,0.0,18.0,31.635.302.623
0,9800,15021.0,31900.0,6.0,0.0,0.0,27.673.420.174,0.0,11.0,22.291.249.185
0,13300,14212.0,57608.0,3.0,0.0,0.0,32.200.454.197,0.0,16.0,15.916.769.212
0,10800,67171.0,82138.0,2.0,0.0,0.0,89.124.526.305,0.0,6.0,38.803.146.399.999.900
0,28700,133188.0,179454.0,1.0,1.0,0.0,22.334.866.354,1.0,19.0,41.136.159.259
0,13200,71775.0,80480.0,0.0,0.0,0.0,24.064.357.656,3.0,25.0,29.267.992.416
0,10800,75378.0,86060.0,6.0,0.0,0.0,10.266.507.078,0.0,23.0,3.009.500.969
0,18600,119741.0,212530.0,4.0,1.0,0.0,20.228.857.763,0.0,17.0,2.707.376.116
0,14800,63508.0,87310.0,2.0,0.0,0.0,12.716.522.994,3.0,10.0,38.953.722.682
0,6200,46601.0,59486.0,5.0,0.0,0.0,8.463.211.066,0.0,18.0,2.535.001.036
0,7800,69662.0,80498.0,4.0,0.0,0.0,10.042.833.098,0.0,14.0,42.807.341.953.000.000
0,13000,39386.0,53149.0,4.0,0.0,0.0,11.047.795.659.999.900,1.0,16.0,38.521.759.005
0,27600,103898.0,130784.0,11.0,0.0,0.0,14.712.839.778,0.0,29.0,42.009.813.582
0,20800,97360.0,123854.0,0.0,0.0,0.0,31.023.181.959,1.0,20.0,43.217.416.959
0,17700,50886.0,106673.0,2.0,0.0,2.0,57.090.659.606,1.0,10.0,4.085.911.311
0,10500,13694.0,87580.0,8.0,0.0,0.0,25.855.492.784,0.0,14.0,20.260.198.049
0,51800,174945.0,251643.0,5.0,0.0,0.0,25.780.792.887,1.0,33.0,40.174.064.762
0,27700,103249.0,206521.0,24.0,0.0,0.0,19.678.163.285,0.0,19.0,25.688.176.342
0,20100,59726.0,79982.0,8.0,1.0,0.0,7.421.075.865.600.000,2.0,28.0,36.846.921.785
0,15300,14695.0,48095.0,1.0,0.0,0.0,30.165.766.575,0.0,16.0,19.012.446.366
0,17900,68779.0,98623.0,1.0,0.0,0.0,8.386.164.124.300.000,0.0,17.0,26.405.666.645
0,21400,96016.0,135783.0,14.0,0.0,0.0,16.901.613.785,2.0,25.0,35.612.024.807
0,26500,76599.0,119041.0,4.0,0.0,0.0,97.265.658.469,1.0,31.0,4.012.650.973
0,13000,53951.0,70095.0,28.0,0.0,3.0,21.238.692.445,1.0,24.0,3.672.874.424
0,11300,78902.0,100332.0,4.0,0.0,0.0,11.699.879.949,0.0,26.0,34.683.071.467
0,14900,45797.0,71942.0,11.0,0.0,0.0,23.367.873.071,0.0,17.0,33.550.265.214
0,18600,15243.0,172611.0,25.0,0.0,0.0,73.441.538.538,2.0,21.0,29.095.882.795.999.900
0,12300,114457.0,144284.0,1.0,0.0,0.0,2.526.592.531,0.0,45.0,32.497.145.096
0,38700,33465.0,71449.0,6.0,0.0,0.0,17.276.788.802,2.0,17.0,25.312.841.634
0,18800,91731.0,125902.0,24.0,0.0,0.0,27.672.742.489.999.900,2.0,16.0,32.294.304.005
0,21700,20627.0,52040.0,26.0,0.0,2.0,19.998.543.166,0.0,25.0,27.117.689.550.999.900
0,20400,132443.0,204082.0,13.0,0.0,0.0,18.701.869.159,0.0,22.0,36.821.887.439
0,12300,69499.0,104045.0,8.0,0.0,0.0,21.909.048.911,0.0,20.0,1.858.475.695
0,16100,94089.0,159427.0,6.0,0.0,0.0,10.196.046.007,0.0,16.0,35.994.979.529
0,27400,41370.0,70528.0,18.0,0.0,0.0,18.020.434.499,1.0,21.0,33.495.088.701
0,15400,100848.0,129454.0,10.0,0.0,0.0,17.489.651.925,2.0,31.0,28.065.590.865.999.900
0,18400,110580.0,137926.0,6.0,0.0,0.0,93.432.749.909,0.0,13.0,29.116.887.715
0,17100,22162.0,128989.0,11.0,0.0,0.0,3.679.970.935,0.0,9.0,40.640.916.113
0,12100,46152.0,72773.0,0.0,0.0,0.0,27.048.998.006,0.0,20.0,29.495.115.994.000.000
0,21700,58363.0,78411.0,5.0,0.0,0.0,10.417.477.035,0.0,16.0,38.188.435.476
0,17000,108154.0,134103.0,1.0,0.0,0.0,2.793.611.988,0.0,46.0,39.676.976.607
0,20500,173061.0,220886.0,13.0,0.0,0.0,21.391.435.993,1.0,32.0,4.379.573.429
0,14100,98856.0,143292.0,13.0,0.0,0.0,10.577.172.611,4.0,21.0,37.458.280.400.999.900
0,23500,90246.0,119320.0,22.0,0.0,0.0,23.925.964.489,1.0,26.0,41.336.696.482
0,8600,66366.0,75957.0,8.0,0.0,0.0,72.916.721.072,2.0,25.0,39.660.408.739
0,4100,57992.0,63797.0,7.0,0.0,4.0,16.550.503.695,1.0,31.0,2.227.817.437
0,8700,51033.0,58513.0,2.0,0.0,0.0,18.186.975.149.999.900,0.0,20.0,37.879.278.335
0,11500,43945.0,63337.0,2.0,0.0,1.0,19.374.248.539,0.0,21.0,27.623.493.964
0,22300,60513.0,111713.0,15.0,0.0,3.0,29.161.871.998,1.0,35.0,27.705.170.635
0,9700,98232.0,117321.0,19.0,0.0,2.0,19.442.471.787,2.0,15.0,3.695.089.224
0,4200,50216.0,58541.0,19.0,0.0,0.0,20.987.130.224,0.0,19.0,2.020.803.267
0,11000,76958.0,88607.0,9.0,0.0,0.0,17.541.182.666,0.0,12.0,39.216.775.179
0,12400,26768.0,52411.0,0.0,0.0,0.0,25.331.804.334,0.0,11.0,38.821.021.323.000.000
0,14900,70872.0,88731.0,4.0,0.0,0.0,24.399.793.481,3.0,26.0,29.048.020.616
